Date,Open,High,Low,Close,Volume,Ticker
2015-04-21,190.48127236104125,191.6261175138616,186.69369560355148,187.5496368408203,17707007,RELIANCE.NS
2015-04-22,188.71588864090145,189.75372868672946,185.52746060719113,188.2558135986328,14761313,RELIANCE.NS
2015-04-23,189.13315821919477,190.32078543125138,185.96612851288523,187.67803955078125,13337818,RELIANCE.NS
2015-04-24,187.66734825610772,189.261555120083,185.88054353589987,188.07391357421875,12709854,RELIANCE.NS
2015-04-27,188.32001551936776,189.91422245658853,186.47971527801417,187.30357360839844,11042925,RELIANCE.NS
2015-04-28,187.17517189242346,188.73728146053793,183.71926677201776,185.1422882080078,14687371,RELIANCE.NS
2015-04-29,184.45750051643367,186.28710137214009,181.33328167743886,181.8896484375,16387960,RELIANCE.NS
2015-04-30,181.88967880413526,185.29208873344288,181.45100191759124,184.5324249267578,34802149,RELIANCE.NS
2015-05-04,185.35629051306788,191.28375683052093,184.13656588090103,190.65249633789062,15078502,RELIANCE.NS
2015-05-05,191.24095725562034,192.97425238020904,189.40065696560288,190.90927124023438,17846755,RELIANCE.NS
2015-05-06,190.44917202037573,191.89359158330777,186.59738651922365,188.36279296875,22438208,RELIANCE.NS
2015-05-07,187.23937655771732,187.977627891172,184.0295502664244,186.32992553710938,16735535,RELIANCE.NS
2015-05-08,188.73167187394108,193.6612345695272,186.5865046224876,192.78366088867188,17104443,RELIANCE.NS
2015-05-11,193.4662400168806,194.89635656004143,191.41857742185712,194.13796997070312,14214007,RELIANCE.NS
2015-05-12,193.91042241484035,193.91042241484035,187.4640864930345,188.23330688476562,16650201,RELIANCE.NS
2015-05-13,189.24090567753933,192.55617645946668,185.7414588105762,191.7869415283203,16701434,RELIANCE.NS
2015-05-14,191.9819387909339,192.02528880195328,188.580011599853,190.29180908203125,12329713,RELIANCE.NS
2015-05-15,191.09354117897246,192.1877926328846,188.53667166955964,189.3708953857422,8331715,RELIANCE.NS
2015-05-18,189.57673939051065,193.7153993934626,188.9916951053377,193.1845245361328,9847540,RELIANCE.NS
2015-05-19,193.11955678939376,196.04479321846367,192.11197631701208,194.05130004882812,14513036,RELIANCE.NS
2015-05-20,195.10221141468998,197.3990533812929,194.51715257126492,196.9331817626953,8708891,RELIANCE.NS
2015-05-21,197.45322393762726,198.3524655180063,193.7370993195459,194.31130981445312,10759523,RELIANCE.NS
2015-05-22,194.36550631117098,196.2289930555673,194.36550631117098,195.84979248046875,8349048,RELIANCE.NS
2015-05-25,195.0155174676145,196.74899721981475,193.35788938775943,193.82376098632812,6617337,RELIANCE.NS
2015-05-26,193.9321105709988,194.14880278423198,191.2669019388558,191.67860412597656,9510249,RELIANCE.NS
2015-05-27,191.98196618261687,193.04373061801746,190.72520622438222,191.83029174804688,8078236,RELIANCE.NS
2015-05-28,191.94945886947653,193.76960988863482,188.94838514412015,189.77178955078125,26538868,RELIANCE.NS
2015-05-29,190.6601945267315,192.07947720989407,189.18674240502867,190.0318145751953,29277517,RELIANCE.NS
2015-06-01,190.68184205932695,196.07727667431817,190.24847213254222,195.5030517578125,19594976,RELIANCE.NS
2015-06-02,196.2614625637377,199.08917941915018,193.16288406635942,194.72300720214844,20178960,RELIANCE.NS
2015-06-03,194.7988503909652,197.2798829353339,192.52367617228163,194.22463989257812,15546279,RELIANCE.NS
2015-06-04,195.92557655252773,198.5257814995245,193.40120880708358,197.76739501953125,15931395,RELIANCE.NS
2015-06-05,197.1606805139411,198.68830180551305,195.9797435680533,196.69480895996094,13066337,RELIANCE.NS
2015-06-08,196.48897776595527,197.18237548189444,191.35357054253797,191.86277770996094,10846953,RELIANCE.NS
2015-06-09,191.45105016212818,192.98950534785817,190.10761938637174,191.4835662841797,9153355,RELIANCE.NS
2015-06-10,191.98195861774076,197.1607160745957,191.7652808626073,196.27230834960938,13509379,RELIANCE.NS
2015-06-11,196.31562680186408,197.07402780771488,189.3058995312586,190.06430053710938,14676438,RELIANCE.NS
2015-06-12,190.46519625076468,193.43375398751428,190.3026734606885,192.8162078857422,21543824,RELIANCE.NS
2015-06-15,193.91044363539274,196.09896122972717,192.84869373291542,195.3947296142578,12858570,RELIANCE.NS
2015-06-16,194.7988456845262,196.0989555384121,193.54208584379182,195.87142944335938,13929305,RELIANCE.NS
2015-06-17,196.10978017945774,204.1920910592102,193.71541890528601,201.77606201171875,26232634,RELIANCE.NS
2015-06-18,202.06860423212302,212.78362333916223,202.05777034400052,212.12274169921875,49366799,RELIANCE.NS
2015-06-19,212.8919463822164,218.07068881234696,212.8919463822164,215.95802307128906,45710935,RELIANCE.NS
2015-06-22,216.02303935867965,218.56907518026225,213.75868460509787,214.8854522705078,19394187,RELIANCE.NS
2015-06-23,215.09127201873608,217.26894096591192,214.7337393157259,215.60047912597656,16007498,RELIANCE.NS
2015-06-24,215.60053550012688,218.08156836895873,213.79121820441912,214.71212768554688,18603004,RELIANCE.NS
2015-06-25,213.86704970264185,218.63409052655854,213.4336797251095,217.6698455810547,27175118,RELIANCE.NS
2015-06-26,216.66222990630348,219.73914033629006,215.68715123128982,216.83558654785156,20966796,RELIANCE.NS
2015-06-29,214.06204961157323,215.35132559568137,210.61677219354266,214.70126342773438,20168946,RELIANCE.NS
2015-06-30,214.4954108840201,217.30145990780647,214.08370871818144,216.70558166503906,23184864,RELIANCE.NS
2015-07-01,216.90063782776522,218.94830060520266,216.90063782776522,217.90821838378906,14824266,RELIANCE.NS
2015-07-02,218.63408957343708,220.96344776834275,218.22238737335263,219.0349578857422,15931202,RELIANCE.NS
2015-07-03,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656,13831096,RELIANCE.NS
2015-07-06,215.83886215863217,220.7792448905271,215.64383772501822,220.05335998535156,12237733,RELIANCE.NS
2015-07-07,219.06741824114746,220.28084237256604,216.68389105678932,217.38812255859375,11294999,RELIANCE.NS
2015-07-08,215.7846665677699,218.5690622076381,214.8746056299282,215.9471893310547,15190654,RELIANCE.NS
2015-07-09,215.8171921861465,216.9006243586044,213.03281070164255,213.95372009277344,16245867,RELIANCE.NS
2015-07-10,214.7554200222971,217.5506495696996,214.5712439489247,217.07394409179688,16110573,RELIANCE.NS
2015-07-13,217.07396088166902,219.3924851304981,215.6330104498397,218.20071411132812,9860248,RELIANCE.NS
2015-07-14,218.61242505950358,219.17580169690413,215.64385297685726,216.2072296142578,9942927,RELIANCE.NS
2015-07-15,216.62976160109218,219.8041774944296,216.58642605014992,219.09996032714844,13532911,RELIANCE.NS
2015-07-16,219.2841188295931,222.70772833070598,219.09994275286152,221.81932067871094,14854295,RELIANCE.NS
2015-07-17,222.15519072462945,223.4336183331038,220.5842336995889,221.38595581054688,10195142,RELIANCE.NS
2015-07-20,222.7077413431539,223.17361297010467,220.56257376036214,222.04685974121094,6348354,RELIANCE.NS
2015-07-21,222.75104351160772,222.84854848449172,217.27977203508985,218.3740234375,7923338,RELIANCE.NS
2015-07-22,217.76733847386492,228.37401782070467,217.68066737606725,227.60479736328125,17309440,RELIANCE.NS
2015-07-23,228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078,18642915,RELIANCE.NS
2015-07-24,227.08477677024987,227.44229508087443,221.25597134460705,222.11187744140625,13099664,RELIANCE.NS
2015-07-27,222.07936569929836,223.16278339914993,217.0631310452782,217.8431854248047,20118553,RELIANCE.NS
2015-07-28,218.4824016823122,220.30253811049852,216.70558633810427,218.90493774414062,13382878,RELIANCE.NS
2015-07-29,218.74243629922108,219.43583407091552,214.97214196545457,215.81719970703125,14790821,RELIANCE.NS
2015-07-30,216.70559677642885,218.41740888042105,215.0154669121734,216.7164306640625,11701228,RELIANCE.NS
2015-07-31,216.68394002230616,218.39575221336585,214.51710452749003,217.08480834960938,16634259,RELIANCE.NS
2015-08-03,216.90060000419717,219.68498117606046,216.5539011693605,217.21478271484375,9887787,RELIANCE.NS
2015-08-04,217.42064814211562,217.90818751837557,212.35024441479956,214.08370971679688,12006872,RELIANCE.NS
2015-08-05,214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010,RELIANCE.NS
2015-08-06,214.73378105909532,214.95047328601572,211.80855894366584,212.12274169921875,8708037,RELIANCE.NS
2015-08-07,212.13357724809242,215.38384496158326,211.73270891995094,213.2928466796875,8608888,RELIANCE.NS
2015-08-10,213.32534264098098,214.25707146637154,208.99165729367922,209.945068359375,9288894,RELIANCE.NS
2015-08-11,210.40011392792428,210.97432447335007,207.58321617792456,209.3166961669922,8762464,RELIANCE.NS
2015-08-12,208.79662330043806,209.31666432515416,203.80205690004166,204.31126403808594,9650325,RELIANCE.NS
2015-08-13,205.19969682896408,206.7056506543639,201.38605253722986,202.24195861816406,9340350,RELIANCE.NS
2015-08-14,203.73708183712884,210.61678886600288,202.44780575096138,209.5225372314453,12739366,RELIANCE.NS
2015-08-17,209.3166590389366,209.3166590389366,204.993808185834,206.0013885498047,10857430,RELIANCE.NS
2015-08-18,207.14982656076893,207.14982656076893,204.15960134533572,204.5712890625,6630334,RELIANCE.NS
2015-08-19,204.54960976520962,208.23323248887783,203.5636971480745,206.84646606445312,8877298,RELIANCE.NS
2015-08-20,208.00571234605115,208.00571234605115,197.9949121712965,198.54745483398438,19008087,RELIANCE.NS
2015-08-21,197.18239358168165,197.5940958012236,194.36549583910647,196.73818969726562,20050521,RELIANCE.NS
2015-08-24,190.6818473899387,190.6818473899387,177.24743714191817,179.75013732910156,35635706,RELIANCE.NS
2015-08-25,182.1986656886669,186.48901500939655,178.3742024257681,183.78045654296875,49504268,RELIANCE.NS
2015-08-26,183.70463674068475,189.5551096965712,182.01450685907002,184.91807556152344,18955515,RELIANCE.NS
2015-08-27,187.82161864741838,190.952698806604,185.70895280472413,188.33082580566406,26997546,RELIANCE.NS
2015-08-28,189.59844131277868,191.33190670939808,187.66995147632863,189.03506469726562,10770215,RELIANCE.NS
2015-08-31,189.13258245948012,189.13258245948012,185.0047553197735,185.4597930908203,20708942,RELIANCE.NS
2015-09-01,185.02638818121142,185.02638818121142,180.95273125147588,181.9819793701172,21645696,RELIANCE.NS
2015-09-02,184.1813215070348,185.719776786823,182.5778629081036,184.0838165283203,19652369,RELIANCE.NS
2015-09-03,185.05889951193842,186.51068373301473,182.96790150674747,185.01556396484375,11659978,RELIANCE.NS
2015-09-04,184.11632291823486,184.11632291823486,178.78589150241112,181.12608337402344,16199949,RELIANCE.NS
2015-09-07,181.63528233041902,182.88122264990997,179.34927446033484,180.54103088378906,10234633,RELIANCE.NS
2015-09-08,181.14776348148376,184.82055260877092,178.78590367545448,183.8779754638672,12900468,RELIANCE.NS
2015-09-09,186.5648612324831,190.4001585674475,184.2896725893102,189.392578125,17340694,RELIANCE.NS
2015-09-10,186.56486429745576,188.62336076513685,185.37309328784568,187.86495971679688,11074406,RELIANCE.NS
2015-09-11,188.9483629074899,189.83677053678613,185.52476795831817,186.55401611328125,10634833,RELIANCE.NS
2015-09-14,186.72738106652122,187.58328714040942,184.59304729022588,187.1824188232422,7964072,RELIANCE.NS
2015-09-15,186.7815420458562,188.51502189093662,185.39476106268572,187.86495971679688,11509788,RELIANCE.NS
2015-09-16,188.97007618143584,190.10766338913294,187.47495619308776,189.0675811767578,13424811,RELIANCE.NS
2015-09-18,190.34598024990214,194.90717674620063,190.06429919475207,194.01878356933594,34261453,RELIANCE.NS
2015-09-21,190.68185905070663,192.4586599979373,189.82595300742656,190.27015686035156,12732187,RELIANCE.NS
2015-09-22,190.68186148180067,191.74361140156037,182.9895842751388,183.72630310058594,15745524,RELIANCE.NS
2015-09-23,182.66453167989417,185.65477110929467,182.01448403225382,184.2571563720703,15221260,RELIANCE.NS
2015-09-24,183.7479682552496,183.7479682552496,180.8769157435693,181.44029235839844,29076982,RELIANCE.NS
2015-09-28,181.97117490314173,182.2095204382385,179.56597945390632,180.76856994628906,11624639,RELIANCE.NS
2015-09-29,179.8476583991511,184.23549833313385,179.00258628744294,182.177001953125,15853471,RELIANCE.NS
2015-09-30,184.39802598306673,187.3882511851364,181.68946738490803,186.84654235839844,17292020,RELIANCE.NS
2015-10-01,189.37090407971954,189.37090407971954,186.0448140197395,187.3665771484375,8663393,RELIANCE.NS
2015-10-05,186.95490489445058,192.84869895510033,186.74904656219013,192.4153289794922,16015412,RELIANCE.NS
2015-10-06,194.07296126936302,195.12387725650683,191.92777928181454,194.59300231933594,12330294,RELIANCE.NS
2015-10-07,193.86712204792647,198.92669251255052,193.06539985181988,198.0057830810547,11515191,RELIANCE.NS
2015-10-08,198.24411595357785,198.24411595357785,192.03612525357676,192.65367126464844,10753149,RELIANCE.NS
2015-10-09,193.726259352649,196.1964579170952,191.0068813865872,192.27447509765625,9327873,RELIANCE.NS
2015-10-12,192.41531954217825,195.3622236602024,192.41531954217825,193.22789001464844,6212395,RELIANCE.NS
2015-10-13,191.7760860166331,194.21378271899326,191.31021444842793,193.6287384033203,6162561,RELIANCE.NS
2015-10-14,194.1054804945531,196.09897377724155,193.7046121674857,195.65476989746094,8002587,RELIANCE.NS
2015-10-15,196.68396999537285,197.3990209043494,195.03717600249558,195.81723022460938,9048478,RELIANCE.NS
2015-10-16,195.99058968993714,198.22244262695312,195.81724750627296,198.22244262695312,15246935,RELIANCE.NS
2015-10-19,203.89956954854145,209.20831886207756,203.89956954854145,208.77496337890625,33505855,RELIANCE.NS
2015-10-20,209.09996694948063,209.46833355166953,206.49976189028675,207.30149841308594,18091895,RELIANCE.NS
2015-10-21,207.04150538610523,211.2235019547477,206.4997965106401,206.93316650390625,14404450,RELIANCE.NS
2015-10-23,208.87242684736842,210.84425176175515,203.93203067647556,207.07394409179688,12153422,RELIANCE.NS
2015-10-26,208.42827240561186,208.66661793036457,203.96458058001983,204.30044555664062,10938775,RELIANCE.NS
2015-10-27,203.42287986477263,205.4705425397982,203.11951653850335,203.58538818359375,11601798,RELIANCE.NS
2015-10-28,203.01113877040393,204.7446183636427,201.49435135855356,203.02197265625,11958727,RELIANCE.NS
2015-10-29,202.8161642066358,204.76632185700262,202.58863809970921,203.8995819091797,13280382,RELIANCE.NS
2015-10-30,204.1379101598204,207.1281497086737,203.70455468706052,205.35134887695312,13366359,RELIANCE.NS
2015-11-02,205.63305913520887,208.34161801139768,204.8096691555711,207.97325134277344,7222044,RELIANCE.NS
2015-11-03,208.72078391244088,210.28090697028475,208.28741398562846,209.57667541503906,11373522,RELIANCE.NS
2015-11-04,209.75004270123327,211.26683028976163,205.0263232774512,206.13140869140625,10033187,RELIANCE.NS
2015-11-05,205.63301250026362,206.06638240074986,202.16608222530783,202.94613647460938,10767454,RELIANCE.NS
2015-11-06,203.56371777200965,206.87898868432345,203.2278672507946,206.36978149414062,8367190,RELIANCE.NS
2015-11-09,202.2744339208214,209.09997050934973,200.09675039429194,208.28741455078125,17031699,RELIANCE.NS
2015-11-10,207.366497356246,207.9082061294623,198.5474536494006,199.945068359375,11486238,RELIANCE.NS
2015-11-13,198.2765958706522,203.36866674471437,198.15742312911317,202.17691040039062,13682323,RELIANCE.NS
2015-11-16,200.64931578292465,204.1162464203342,200.37845414262804,202.44778442382812,15346549,RELIANCE.NS
2015-11-17,203.26038734316387,203.4445634521418,200.69268338388122,201.02853393554688,8588142,RELIANCE.NS
2015-11-18,200.99601292959164,201.79774954988338,197.1715493127983,197.61575317382812,11249222,RELIANCE.NS
2015-11-19,199.11085913202984,203.4011940849081,198.7533263978005,202.5452880859375,12183206,RELIANCE.NS
2015-11-20,202.3827637246091,206.4564206150376,200.5517791153499,205.16714477539062,11304265,RELIANCE.NS
2015-11-23,205.84972124928316,207.56151875272354,205.02631692564594,206.6622772216797,10499517,RELIANCE.NS
2015-11-24,206.49974837757273,210.53006957170825,206.07721237101546,209.68499755859375,14806176,RELIANCE.NS
2015-11-26,210.4000850367789,214.93961379970938,209.80420679653648,214.22454833984375,23805828,RELIANCE.NS
2015-11-27,214.30036452935474,215.05876546216638,211.07177978318794,212.1443634033203,10891864,RELIANCE.NS
2015-11-30,212.02522183438018,213.3036639365756,208.51494107761053,209.55502319335938,29919205,RELIANCE.NS
2015-12-01,208.88329600776646,212.09021327421635,208.2874177717434,209.2949981689453,12981379,RELIANCE.NS
2015-12-02,209.37084963989025,212.28525216248792,208.99164911314452,211.9060516357422,7573628,RELIANCE.NS
2015-12-03,211.2451569809326,214.28956617379202,211.07181477987675,211.7435302734375,11361395,RELIANCE.NS
2015-12-04,210.68176513068136,211.52683722866837,208.3199199541801,209.19747924804688,13443688,RELIANCE.NS
2015-12-07,209.1974841011743,210.83345890118747,205.7955567856769,206.29393005371094,14483909,RELIANCE.NS
2015-12-08,205.61137986239547,206.62979423999667,202.83783227560627,203.87791442871094,7532164,RELIANCE.NS
2015-12-09,202.85947293148928,204.43042983888188,197.79990338313576,198.46078491210938,9174419,RELIANCE.NS
2015-12-10,199.8909336640155,206.67313562618702,199.3492247966652,205.9255828857422,18592203,RELIANCE.NS
2015-12-11,206.2289088528653,207.79986573001435,204.311253156215,206.48892211914062,18155513,RELIANCE.NS
2015-12-14,205.32966194339852,208.7749388816291,204.98296313307375,206.9547882080078,10563900,RELIANCE.NS
2015-12-15,207.36652773745791,211.90605689006546,206.6406283284482,211.46185302734375,15718833,RELIANCE.NS
2015-12-16,211.46181529637425,213.98618301690462,210.94177431210736,212.0576934814453,12097338,RELIANCE.NS
2015-12-17,212.36106787702778,219.93417143545585,211.91686407028837,218.78573608398438,19369032,RELIANCE.NS
2015-12-18,217.50732470766613,218.63407790552466,214.5170850533323,214.9287872314453,16016139,RELIANCE.NS
2015-12-21,214.0620467410362,216.46724201546115,213.2928262873884,214.9721221923828,12331769,RELIANCE.NS
2015-12-22,215.1237938560502,217.2472935723345,213.21697188041995,213.93203735351562,11579277,RELIANCE.NS
2015-12-23,214.90708882121785,218.17900907635715,214.51705447310803,217.50729370117188,12919467,RELIANCE.NS
2015-12-24,217.5289999823818,218.24405102678202,215.88220567761783,216.8031005859375,11901877,RELIANCE.NS
2015-12-28,216.81392477286366,219.66332386434127,216.6839181277839,218.93743896484375,12885935,RELIANCE.NS
2015-12-29,218.93745629971977,220.73592509246083,218.2332246541743,220.0208740234375,14913870,RELIANCE.NS
2015-12-30,219.9341851900015,220.15086293148974,217.1172877638419,217.65899658203125,8151610,RELIANCE.NS
2015-12-31,217.42065505504476,220.95260355737904,216.4889118206147,219.84750366210938,18483713,RELIANCE.NS
2016-01-01,218.8074201514001,220.7792454803435,218.46073576088267,220.01002502441406,5416562,RELIANCE.NS
2016-01-04,217.76732871141704,219.67415063535964,213.80201044918542,215.66549682617188,30170947,RELIANCE.NS
2016-01-05,216.74888886880711,218.85072050619289,216.03383796388547,217.7998046875,14946239,RELIANCE.NS
2016-01-06,218.33071641483755,225.00459348881043,216.77059325149128,223.66114807128906,26759864,RELIANCE.NS
2016-01-07,221.2451225143631,222.75107626597082,218.42823945006,219.55499267578125,19739943,RELIANCE.NS
2016-01-08,221.0175933977657,223.81280846606384,220.30252795242174,222.26351928710938,21313199,RELIANCE.NS
2016-01-11,220.1400434317524,229.85831559754763,219.06745961234898,227.8648223876953,29016443,RELIANCE.NS
2016-01-12,228.60155699871387,230.8550635282874,225.5896493910729,226.5322265625,23373377,RELIANCE.NS
2016-01-13,228.18981900653316,236.13128898265202,226.9113770479637,233.3360595703125,71802356,RELIANCE.NS
2016-01-14,230.51917068198614,234.23530947936928,228.1789933324697,230.04246520996094,27823189,RELIANCE.NS
2016-01-15,231.79762829460677,236.07712947998945,230.89838672268309,232.5668487548828,28767318,RELIANCE.NS
2016-01-18,232.93524167166493,234.87456556879658,218.4390938703121,220.33506774902344,27254669,RELIANCE.NS
2016-01-19,222.9677657669591,227.47477861500693,219.73916608917565,226.13134765625,21489315,RELIANCE.NS
2016-01-20,224.24620352988683,224.24620352988683,214.51709743670557,217.6698455810547,45114225,RELIANCE.NS
2016-01-21,220.48673481382508,222.26353574318838,211.63518843584404,213.26031494140625,31768619,RELIANCE.NS
2016-01-22,215.39465734314572,219.0674463300032,215.39465734314572,217.58316040039062,23682648,RELIANCE.NS
2016-01-25,218.8507547141282,220.74674282410305,216.68391942528197,217.53982543945312,13099564,RELIANCE.NS
2016-01-27,218.43907903472584,218.8507667692877,216.02304974376474,216.5430908203125,17251028,RELIANCE.NS
